millis|humidity|temperatureDHT|temperatureBMP|pressure|altitude|temperatureRod
5367871|25.00|5.00|5.70|11139.00|15205.65|-35.00
5373678|25.00|4.90|5.70|11103.00|15223.58|-35.00
5379487|25.00|4.90|5.70|11075.00|15237.57|-34.94
5385296|25.00|4.90|5.60|11043.00|15253.58|-35.19
5391105|24.90|4.90|5.60|11007.00|15271.64|-35.19
5396913|24.90|4.80|5.60|10976.00|15287.23|-35.00
5402720|24.90|4.80|5.60|10931.00|15309.92|-35.00
5408529|25.00|4.80|5.50|10893.00|15329.14|-35.00
5414338|25.00|4.80|5.50|10871.00|15340.30|-35.00
5420148|25.00|4.80|5.50|10834.00|15359.10|-35.06
5425956|25.00|4.80|5.50|10797.00|15377.95|-35.06
5431764|25.10|4.70|5.50|10769.00|15392.25|-35.25
5437572|25.10|4.70|5.50|10735.00|15409.65|-35.38
5443380|25.10|4.70|5.40|10692.00|15431.73|-35.38
5449188|25.10|4.70|5.40|10668.00|15444.08|-35.44
5454996|25.20|4.70|5.40|10639.00|15459.04|-35.50
5460805|25.20|4.70|5.40|10596.00|15481.28|-35.69
5466614|25.20|4.70|5.30|10568.00|15495.80|-35.63
5472423|25.20|4.60|5.30|10531.00|15515.04|-35.63
5478232|25.20|4.60|5.30|10498.00|15532.24|-35.38
5484042|25.20|4.60|5.30|10472.00|15545.82|-35.38
5489850|25.20|4.50|5.20|10438.00|15563.63|-35.50
5495658|25.20|4.50|5.20|10409.00|15578.85|-35.69
5501466|25.20|4.50|5.20|10386.00|15590.95|-35.50
5507273|25.20|4.50|5.20|10341.00|15614.68|-35.25
5513082|25.20|4.50|5.20|10316.00|15627.90|-35.13
5518892|25.20|4.50|5.20|10276.00|15649.11|-35.00
5524701|25.20|4.50|5.10|10251.00|15662.40|-34.81
5530509|25.10|4.40|5.10|10208.00|15685.32|-34.75
5536317|25.10|4.40|5.10|10189.00|15695.47|-34.56
5542126|25.00|4.40|5.10|10155.00|15713.68|-34.25
5547934|25.10|4.30|5.00|10121.00|15731.93|-34.31
5553742|25.10|4.30|5.00|10087.00|15750.24|-34.13
5559549|25.00|4.30|5.00|10055.00|15767.51|-34.19
5565358|25.10|4.30|5.00|10021.00|15785.91|-34.25
5571167|25.20|4.30|5.00|9997.00|15798.93|-34.25
5576976|25.20|4.30|5.00|9968.00|15814.70|-34.38
5582784|25.20|4.30|4.90|9931.00|15834.87|-34.38
5588592|25.30|4.20|4.90|9898.00|15852.91|-34.38
5594399|25.30|4.20|4.90|9863.00|15872.09|-34.75
5600208|25.30|4.20|4.90|9844.00|15882.53|-34.69
5606018|25.30|4.20|4.80|9801.00|15906.22|-34.56
5611827|25.20|4.20|4.80|9779.00|15918.37|-34.56
5617635|25.20|4.20|4.80|9747.00|15936.08|-34.25
5623443|25.30|4.10|4.80|9708.00|15957.73|-34.00
5629251|25.30|4.10|4.80|9672.00|15977.78|-33.75
5635060|25.30|4.10|4.80|9655.00|15987.27|-33.56
5640868|25.30|4.10|4.80|9627.00|16002.93|-33.38
5646676|25.30|4.00|4.70|9590.00|16023.67|-33.31
5652484|25.30|4.00|4.70|9553.00|16044.48|-33.31
5658293|25.30|4.00|4.70|9528.00|16058.58|-33.44
5664103|25.30|4.00|4.70|9500.00|16074.41|-33.31
5669911|25.30|3.90|4.60|9466.00|16093.68|-33.44
5675718|25.40|4.00|4.60|9437.00|16110.16|-33.81
5681527|25.40|3.90|4.60|9406.00|16127.82|-33.81
5687336|25.40|4.00|4.60|9381.00|16142.10|-33.63
5693145|25.30|3.90|4.60|9351.00|16159.27|-33.88
5698952|25.30|3.90|4.60|9319.00|16177.64|-33.94
5704761|25.30|3.90|4.50|9282.00|16198.94|-33.75
5710570|25.20|3.90|4.50|9257.00|16213.38|-34.06
5716378|25.30|3.80|4.50|9220.00|16234.79|-34.56
5722187|25.30|3.80|4.50|9190.00|16252.21|-34.56
5727994|25.30|3.80|4.50|9167.00|16265.59|-34.63
5733804|25.30|3.80|4.40|9136.00|16283.67|-34.69
5739613|25.30|3.80|4.40|9099.00|16305.32|-34.38
5745421|25.30|3.80|4.40|9065.00|16325.28|-34.13
5751229|25.30|3.80|4.40|9029.00|16346.47|-34.00
5757037|25.30|3.80|4.40|9007.00|16359.46|-33.88
5762846|25.30|3.70|4.40|8987.00|16371.29|-34.00
5768654|25.30|3.80|4.30|8953.00|16391.44|-33.81
5774461|25.30|3.70|4.30|8919.00|16411.66|-33.69
5780271|25.40|3.70|4.30|8894.00|16426.57|-33.69
5786081|25.40|3.70|4.30|8860.00|16446.90|-33.56
5791890|25.30|3.70|4.30|8843.00|16457.08|-33.56
5797698|25.40|3.60|4.20|8803.00|16481.12|-33.56
5803506|25.40|3.60|4.20|8784.00|16492.56|-33.31
5809315|25.40|3.60|4.20|8755.00|16510.07|-33.50
5815123|25.40|3.60|4.20|8731.00|16524.60|-33.50
5820931|25.40|3.60|4.20|8702.00|16542.19|-33.38
5826740|25.40|3.60|4.20|8671.00|16561.06|-33.31
5832548|25.40|3.60|4.10|8637.00|16581.81|-33.25
5838355|25.40|3.50|4.10|8615.00|16595.27|-33.06
5844164|25.40|3.50|4.10|8589.00|16611.21|-32.94
5849973|25.40|3.50|4.10|8562.00|16627.81|-32.88
5855781|25.40|3.50|4.10|8547.00|16637.05|-32.75
5861590|25.40|3.50|4.10|8511.00|16659.29|-32.50
5867398|25.40|3.40|4.00|8488.00|16673.53|-32.69
5873206|25.50|3.40|4.00|8454.00|16694.64|-32.88
5879014|25.50|3.40|4.00|8443.00|16701.49|-32.94
5884822|25.50|3.40|4.00|8401.00|16727.69|-33.06
5890631|25.50|3.40|4.00|8381.00|16740.21|-32.69
5896438|25.60|3.30|4.00|8361.00|16752.75|-32.69
5902247|25.60|3.30|3.90|8325.00|16775.37|-32.69
5908057|25.60|3.30|3.90|8305.00|16787.98|-32.63
5913865|25.60|3.30|3.90|8277.00|16805.68|-32.63
5919672|25.60|3.30|3.90|8249.00|16823.42|-32.56
5925481|25.60|3.30|3.90|8229.00|16836.12|-32.44
5931289|25.60|3.30|3.90|8198.00|16855.85|-32.63
5937098|25.60|3.30|3.90|8176.00|16869.90|-32.44
5942906|25.60|3.30|3.80|8142.00|16891.66|-32.56
5948713|25.60|3.20|3.80|8122.00|16904.50|-32.81
5954523|25.60|3.20|3.80|8099.00|16919.29|-32.50
5960331|25.60|3.20|3.80|8072.00|16936.70|-32.75
5966141|25.70|3.20|3.80|8049.00|16951.57|-32.75
5971949|25.70|3.20|3.70|8018.00|16971.67|-32.94
5977758|25.70|3.20|3.70|7990.00|16989.87|-33.06
5983566|25.70|3.20|3.70|7959.00|17010.08|-33.31
5989374|25.70|3.20|3.70|7943.00|17020.54|-33.38
5995183|25.70|3.20|3.70|7912.00|17040.85|-33.75
6000991|25.60|3.10|3.70|7892.00|17053.99|-34.19
6006799|25.60|3.10|3.70|7856.00|17077.71|-34.13
6012607|25.50|3.10|3.60|7836.00|17090.92|-34.38
6018415|25.50|3.00|3.60|7810.00|17108.15|-34.13
6024227|25.50|3.00|3.60|7780.00|17128.07|-34.25
6030036|25.50|3.00|3.60|7758.00|17142.73|-34.13
6035845|25.50|3.00|3.60|7735.00|17158.08|-34.13
6041653|25.50|3.00|3.60|7704.00|17178.83|-33.94
6047460|25.50|3.00|3.50|7684.00|17192.26|-33.81
6053268|25.50|3.00|3.50|7653.00|17213.12|-33.94
6059077|25.50|3.00|3.50|7640.00|17221.89|-33.88
6064885|25.50|2.90|3.50|7614.00|17239.47|-33.81
6070693|25.50|2.90|3.50|7580.00|17262.53|-33.69
6076500|25.50|2.90|3.50|7561.00|17275.45|-33.81
6082310|25.50|2.90|3.50|7533.00|17294.54|-33.69
6088120|25.50|2.90|3.40|7507.00|17312.32|-33.69
6093928|25.50|2.90|3.40|7482.00|17329.47|-33.56
6099735|25.60|2.90|3.40|7455.00|17348.03|-33.81
6105544|25.50|2.80|3.40|7435.00|17361.82|-33.81
6111352|25.50|2.80|3.40|7421.00|17371.49|-33.81
6117160|25.50|2.80|3.40|7384.00|17397.11|-33.75
6122968|25.50|2.80|3.40|7362.00|17412.40|-33.94
6128777|25.60|2.80|3.30|7342.00|17426.33|-33.88
6134584|25.60|2.80|3.30|7322.00|17440.29|-33.56
6140393|25.60|2.70|3.30|7306.00|17451.48|-33.44
6146202|25.70|2.70|3.30|7266.00|17479.54|-33.31
6152009|25.70|2.70|3.30|7255.00|17487.28|-33.13
6157818|25.70|2.70|3.30|7235.00|17501.38|-33.19
6163625|25.70|2.70|3.20|7207.00|17521.16|-33.13
6169435|25.60|2.70|3.20|7179.00|17541.01|-33.13
6175242|25.70|2.70|3.20|7160.00|17554.51|-33.31
6181051|25.70|2.70|3.20|7126.00|17578.75|-33.25
6186859|25.70|2.70|3.20|7112.00|17588.76|-32.81
6192667|25.70|2.70|3.20|7092.00|17603.09|-32.88
6198476|25.70|2.60|3.20|7070.00|17618.88|-33.00
6204284|25.70|2.60|3.20|7042.00|17639.04|-32.94
6210095|25.70|2.60|3.10|7019.00|17655.65|-33.13
6215902|25.70|2.60|3.10|7001.00|17668.68|-33.19
6221711|25.70|2.60|3.10|6978.00|17685.37|-33.06
6227518|25.70|2.60|3.10|6955.00|17702.10|-32.75
6233327|25.80|2.60|3.10|6941.00|17712.30|-32.75
6239134|25.80|2.50|3.10|6904.00|17739.36|-32.94
6244943|25.80|2.50|3.10|6890.00|17749.63|-32.88
6250750|25.80|2.50|3.00|6866.00|17767.27|-32.81
6256560|25.80|2.50|3.00|6840.00|17786.44|-32.75
6262367|25.80|2.50|3.00|6821.00|17800.48|-32.44
6268177|25.80|2.50|3.00|6798.00|17817.52|-32.06
6273984|25.80|2.50|3.00|6773.00|17836.10|-31.81
6279793|25.80|2.50|3.00|6748.00|17854.74|-32.06
6285600|25.80|2.40|2.90|6722.00|17874.18|-32.31
6291409|25.90|2.50|2.90|6698.00|17892.18|-32.56
6297217|25.90|2.40|2.90|6681.00|17904.96|-33.00
6303026|25.90|2.40|2.90|6656.00|17923.80|-33.38
6308833|25.90|2.40|2.90|6644.00|17932.86|-33.44
6314642|26.00|2.30|2.90|6608.00|17960.14|-33.38
6320449|26.00|2.30|2.90|6597.00|17968.50|-33.50
6326258|26.00|2.30|2.80|6579.00|17982.20|-33.44
6332068|26.00|2.30|2.80|6549.00|18005.10|-33.44
6337875|26.00|2.30|2.80|6527.00|18021.95|-33.31
6343685|26.00|2.30|2.80|6507.00|18037.31|-33.13
6349492|26.00|2.20|2.80|6482.00|18056.56|-32.94
6355308|26.00|2.30|2.80|6459.00|18074.32|-33.13
6361117|26.00|2.20|2.70|6434.00|18093.69|-33.00
6366926|26.00|2.20|2.70|6423.00|18102.23|-32.69
6372733|26.00|2.20|2.70|6401.00|18119.34|-32.38
6378543|26.00|2.20|2.70|6379.00|18136.51|-32.31
6384351|26.00|2.20|2.70|6353.00|18156.85|-32.38
6390160|26.10|2.20|2.70|6345.00|18163.13|-32.25
6395968|26.10|2.20|2.70|6319.00|18183.56|-31.94
6401777|26.10|2.20|2.70|6297.00|18200.91|-31.62
6407585|26.10|2.20|2.70|6283.00|18211.97|-31.44
6413393|26.10|2.20|2.60|6251.00|18237.33|-31.25
6419202|26.20|2.20|2.60|6236.00|18249.26|-31.12
6425010|26.20|2.20|2.60|6211.00|18269.18|-30.69
6430818|26.20|2.20|2.60|6202.00|18276.37|-30.69
6436627|26.20|2.10|2.60|6177.00|18296.39|-31.00
6442434|26.20|2.10|2.60|6160.00|18310.03|-30.94
6448243|26.20|2.10|2.60|6141.00|18325.33|-30.56
6454053|26.20|2.10|2.60|6132.00|18332.58|-30.56
6459862|26.20|2.10|2.50|6109.00|18351.16|-30.50
6465670|26.20|2.10|2.50|6080.00|18374.67|-30.37
6471479|26.20|2.10|2.50|6069.00|18383.61|-30.06
6477287|26.20|2.10|2.50|6043.00|18404.80|-30.19
6483095|26.20|2.00|2.50|6021.00|18422.78|-30.12
6488904|26.30|2.00|2.50|6015.00|18427.70|-30.12
6494711|26.30|2.00|2.50|5990.00|18448.22|-30.19
6500520|26.30|2.00|2.50|5962.00|18471.28|-30.50
6506329|26.30|2.00|2.50|5945.00|18485.33|-30.25
6512138|26.30|2.00|2.40|5918.00|18507.70|-30.25
6517946|26.30|2.00|2.40|5909.00|18515.17|-30.62
6523754|26.30|2.00|2.40|5887.00|18533.49|-30.69
6529561|26.30|2.00|2.40|5873.00|18545.18|-30.37
6535370|26.30|2.00|2.40|5837.00|18575.32|-30.00
6541178|26.30|1.90|2.40|5825.00|18585.41|-30.06
6546985|26.30|1.90|2.40|5806.00|18601.41|-30.00
6552795|26.30|2.00|2.40|5784.00|18619.98|-29.75
6558603|26.30|2.00|2.40|5759.00|18641.16|-30.06
6564410|26.30|1.90|2.40|5748.00|18650.51|-30.44
6570219|26.30|1.90|2.40|5720.00|18674.35|-30.81
6576028|26.30|1.90|2.40|5700.00|18691.45|-30.81
6581836|26.30|1.90|2.40|5692.00|18698.30|-30.87
6587643|26.30|1.90|2.30|5672.00|18715.46|-30.81
6593453|26.30|1.90|2.30|5647.00|18736.97|-30.69
6599262|26.30|1.90|2.30|5628.00|18753.38|-30.56
6605070|26.30|1.90|2.30|5620.00|18760.31|-30.31
6610878|26.30|1.80|2.30|5597.00|18780.25|-30.06
6616687|26.30|1.80|2.30|5583.00|18792.42|-29.87
6622494|26.30|1.80|2.30|5567.00|18806.36|-29.44
6628303|26.30|1.80|2.30|5544.00|18826.46|-29.31
6634114|26.30|1.80|2.30|5527.00|18841.36|-29.50
6639923|26.40|1.80|2.20|5499.00|18865.98|-29.69
6645731|26.40|1.80|2.20|5496.00|18868.62|-30.00
6651539|26.40|1.80|2.20|5472.00|18889.81|-30.00
6657348|26.30|1.80|2.20|5466.00|18895.12|-29.56
6663157|26.30|1.80|2.20|5450.00|18909.31|-29.75
6668965|26.40|1.80|2.20|5433.00|18924.41|-29.87
6674772|26.40|1.80|2.20|5408.00|18946.70|-29.50
6680582|26.40|1.80|2.20|5385.00|18967.27|-29.44
6686391|26.40|1.80|2.20|5374.00|18977.14|-29.25
6692201|26.40|1.70|2.20|5357.00|18992.42|-29.06
6698008|26.40|1.80|2.20|5349.00|18999.62|-28.81
6703817|26.40|1.80|2.20|5327.00|19019.48|-28.81
6709624|26.40|1.70|2.20|5316.00|19029.43|-28.50
6715433|26.40|1.70|2.20|5297.00|19046.66|-28.25
6721242|26.40|1.70|2.20|5280.00|19062.12|-28.37
6727050|26.40|1.80|2.20|5258.00|19082.18|-28.06
6732858|26.40|1.70|2.10|5249.00|19090.41|-27.87
6738666|26.50|1.70|2.10|5224.00|19113.33|-27.69
6744475|26.40|1.70|2.10|5207.00|19128.97|-27.62
6750282|26.40|1.70|2.10|5196.00|19139.10|-27.37
6756092|26.50|1.70|2.10|5177.00|19156.66|-27.19
6761902|26.50|1.70|2.10|5166.00|19166.84|-27.00
6767709|26.50|1.70|2.10|5147.00|19184.48|-27.31
6773518|26.50|1.70|2.10|5122.00|19207.76|-27.37
6779326|26.50|1.70|2.10|5107.00|19221.78|-27.44
6785134|26.50|1.70|2.10|5088.00|19239.58|-27.44
6790943|26.50|1.70|2.10|5082.00|19245.21|-27.50
6796751|26.50|1.70|2.10|5054.00|19271.57|-27.50
6802560|26.50|1.70|2.10|5043.00|19281.95|-27.56
6808368|26.50|1.70|2.10|5022.00|19301.83|-27.44
6814177|26.50|1.70|2.10|5016.00|19307.52|-27.25
6819985|26.50|1.70|2.10|4994.00|19328.44|-27.19
6825794|26.50|1.70|2.10|4980.00|19341.79|-27.00
6831601|26.50|1.70|2.00|4957.00|19363.79|-26.81
6837410|26.50|1.70|2.00|4935.00|19384.91|-26.87
6843218|26.50|1.70|2.00|4924.00|19395.50|-26.81
6849027|26.50|1.70|2.00|4910.00|19409.01|-26.56
6854836|26.50|1.70|2.00|4886.00|19432.23|-26.56
6860643|26.50|1.60|2.00|4872.00|19445.82|-26.75
6866452|26.50|1.60|2.00|4858.00|19459.44|-26.56
6872259|26.50|1.60|2.00|4838.00|19478.95|-26.44
6878069|26.60|1.70|2.00|4818.00|19498.53|-26.25
6883878|26.50|1.70|2.00|4805.00|19511.30|-26.19
6889686|26.60|1.60|2.00|4788.00|19528.03|-26.50
6895495|26.50|1.60|2.00|4760.00|19555.69|-26.56
6901302|26.50|1.60|2.00|4749.00|19566.59|-26.50
6907111|26.50|1.60|2.00|4743.00|19572.55|-26.06
6912918|26.50|1.60|2.00|4719.00|19596.43|-25.94
6918727|26.50|1.60|2.00|4705.00|19610.41|-25.75
6924535|26.60|1.60|2.00|4694.00|19621.42|-25.75
6930343|26.50|1.60|2.00|4669.00|19646.51|-25.87
6936154|26.50|1.60|2.00|4669.00|19646.51|-26.25
6941961|26.60|1.60|2.00|4641.00|19674.74|-26.44
6947770|26.60|1.60|2.00|4624.00|19691.95|-26.44
6953578|26.60|1.50|2.00|4613.00|19703.12|-26.19
6959386|26.60|1.60|2.00|4599.00|19717.36|-26.12
6965195|26.60|1.60|2.00|4580.00|19736.74|-26.19
6971002|26.60|1.60|2.00|4561.00|19756.18|-26.00
6976812|26.60|1.50|2.00|4558.00|19759.26|-25.94
6982620|26.60|1.60|1.90|4541.00|19776.72|-26.12
6988428|26.60|1.60|1.90|4522.00|19796.30|-25.87
6994236|26.60|1.60|1.90|4505.00|19813.88|-26.00
7000049|26.60|1.50|1.90|4499.00|19820.09|-26.37
7005856|26.60|1.50|1.90|4477.00|19842.94|-26.25
7011665|26.60|1.50|1.90|4460.00|19860.66|-26.00
7017474|26.60|1.50|1.90|4452.00|19869.02|-26.00
7023282|26.60|1.60|1.90|4438.00|19883.67|-26.31
7029090|26.60|1.50|1.90|4432.00|19889.96|-26.44
7034898|26.60|1.50|1.90|4414.00|19908.88|-26.62
7040706|26.60|1.50|1.90|4394.00|19929.97|-26.56
7046514|26.60|1.50|1.90|4372.00|19953.26|-26.44
7052322|26.60|1.60|1.90|4358.00|19968.14|-25.94
7058130|26.50|1.50|1.90|4358.00|19968.14|-25.75
7063940|26.50|1.50|1.90|4338.00|19989.45|-25.87
7069748|26.50|1.50|1.90|4324.00|20004.41|-25.81
7075555|26.50|1.50|1.90|4302.00|20028.01|-26.06
7081364|26.50|1.50|1.90|4288.00|20043.08|-26.31
7087171|26.50|1.50|1.90|4278.00|20053.87|-26.00
7092980|26.50|1.50|1.90|4264.00|20069.00|-25.50
7098788|26.50|1.50|1.90|4253.00|20080.92|-25.31
7104596|26.50|1.60|1.90|4233.00|20102.66|-25.62
7110405|26.50|1.50|1.90|4214.00|20123.39|-25.69
7116213|26.50|1.50|1.80|4197.00|20142.00|-25.25
7122021|26.50|1.50|1.90|4186.00|20154.08|-24.87
7127828|26.50|1.50|1.80|4172.00|20169.48|-25.19
7133637|26.50|1.50|1.90|4164.00|20178.30|-25.00
7139445|26.50|1.50|1.80|4144.00|20200.42|-24.81
7145253|26.50|1.50|1.80|4128.00|20218.17|-25.12
7151063|26.50|1.50|1.80|4106.00|20242.67|-25.06
7156870|26.50|1.50|1.80|4086.00|20265.04|-25.25
7162679|26.50|1.50|1.80|4078.00|20274.01|-25.19
7168487|26.50|1.50|1.80|4067.00|20286.37|-25.12
7174295|26.50|1.50|1.80|4045.00|20311.17|-25.06
7180105|26.50|1.50|1.80|4039.00|20317.96|-24.94
7185913|26.50|1.50|1.80|4022.00|20337.22|-24.75
7191721|26.50|1.50|1.80|4017.00|20342.90|-24.69
7197531|26.50|1.50|1.80|3984.00|20380.52|-24.75
7203338|26.50|1.50|1.80|3973.00|20393.11|-24.62
7209147|26.50|1.50|1.80|3970.00|20396.55|-24.62
7214955|26.50|1.50|1.80|3956.00|20412.64|-24.69
7220763|26.50|1.50|1.80|3940.00|20431.07|-24.81
7226571|26.50|1.50|1.80|3920.00|20454.20|-24.81
7232378|26.50|1.50|1.80|3909.00|20466.96|-24.94
7238189|26.50|1.50|1.80|3903.00|20473.94|-24.87
7243997|26.50|1.50|1.80|3889.00|20490.24|-24.87
7249804|26.50|1.50|1.80|3861.00|20523.00|-24.81
7255613|26.50|1.50|1.80|3845.00|20541.80|-24.94
7261420|26.50|1.50|1.80|3840.00|20547.69|-25.12
7267229|26.50|1.50|1.80|3826.00|20564.21|-25.50
7273036|26.50|1.40|1.80|3820.00|20571.31|-25.81
7278845|26.50|1.50|1.80|3806.00|20587.90|-25.87
7284654|26.50|1.50|1.80|3790.00|20606.92|-25.81
7290461|26.50|1.50|1.70|3779.00|20620.04|-25.75
7296270|26.50|1.50|1.70|3756.00|20647.56|-25.50
7302079|26.50|1.40|1.70|3751.00|20653.57|-25.19
7307887|26.50|1.50|1.70|3739.00|20667.99|-25.00
7313695|26.50|1.40|1.70|3725.00|20684.88|-24.75
7319502|26.50|1.50|1.70|3709.00|20704.23|-24.69
7325312|26.50|1.50|1.70|3698.00|20717.58|-24.81
7331119|26.50|1.50|1.70|3687.00|20730.96|-24.50
7336928|26.50|1.40|1.70|3676.00|20744.37|-24.50
7342736|26.50|1.50|1.70|3660.00|20763.94|-24.69
7348544|26.50|1.40|1.70|3660.00|20763.94|-24.56
7354352|26.50|1.50|1.70|3634.00|20795.89|-24.37
7360160|26.50|1.40|1.70|3635.00|20794.65|-24.12
7365969|26.50|1.40|1.70|3623.00|20809.46|-23.87
7371777|26.50|1.40|1.70|3607.00|20829.26|-23.50
7377586|26.50|1.40|1.70|3593.00|20846.64|-23.62
7383393|26.50|1.40|1.70|3584.00|20857.84|-23.62
7389202|26.50|1.40|1.70|3568.00|20877.82|-23.56
7395009|26.50|1.40|1.70|3551.00|20899.12|-23.75
7400818|26.50|1.40|1.70|3540.00|20912.95|-24.00
7406625|26.50|1.40|1.70|3532.00|20923.02|-23.75
7412434|26.50|1.40|1.70|3518.00|20940.71|-24.00
7418242|26.50|1.40|1.70|3507.00|20954.64|-24.06
7424052|26.50|1.40|1.70|3496.00|20968.61|-24.12
7429860|26.50|1.40|1.70|3482.00|20986.43|-24.37
7435668|26.50|1.40|1.70|3468.00|21004.32|-24.06
7441476|26.50|1.40|1.70|3460.00|21014.57|-23.87
7447291|26.50|1.40|1.70|3446.00|21032.55|-23.69
7453100|26.50|1.40|1.70|3435.00|21046.72|-23.56
7458908|26.50|1.40|1.70|3407.00|21082.95|-23.50
7464717|26.50|1.40|1.70|3410.00|21079.06|-23.31
7470525|26.50|1.40|1.70|3399.00|21093.34|-22.87
7476333|26.50|1.40|1.60|3380.00|21118.12|-22.81
7482143|26.50|1.40|1.70|3369.00|21132.51|-22.87
7487951|26.50|1.40|1.60|3366.00|21136.44|-22.75
7493760|26.50|1.40|1.70|3344.00|21165.36|-22.81
7499568|26.50|1.40|1.70|3338.00|21173.27|-22.50
7505376|26.50|1.40|1.70|3330.00|21183.84|-22.62
7511185|26.50|1.40|1.60|3316.00|21202.39|-22.37
7516993|26.50|1.40|1.60|3305.00|21217.01|-22.37
7522801|26.50|1.40|1.60|3294.00|21231.66|-22.25
7528609|26.50|1.40|1.70|3277.00|21254.39|-21.94
7534417|26.50|1.40|1.60|3274.00|21258.41|-21.94
7540227|26.50|1.40|1.60|3249.00|21292.04|-21.81
7546036|26.50|1.40|1.60|3246.00|21296.09|-21.69
7551843|26.50|1.40|1.60|3239.00|21305.55|-21.94
7557652|26.50|1.40|1.60|3217.00|21335.39|-22.12
7563460|26.50|1.40|1.60|3217.00|21335.39|-21.94
7569268|26.50|1.40|1.60|3208.00|21347.64|-21.56
7575076|26.50|1.40|1.60|3200.00|21358.55|-21.56
7580883|26.50|1.40|1.60|3180.00|21385.94|-21.75
7586693|26.50|1.40|1.60|3180.00|21385.94|-21.62
7592501|26.50|1.40|1.60|3161.00|21412.09|-21.50
7598309|26.50|1.40|1.60|3150.00|21427.28|-21.62
7604119|26.50|1.40|1.60|3141.00|21439.75|-21.69
7609927|26.50|1.40|1.60|3136.00|21446.69|-21.69
7615735|26.50|1.40|1.60|3128.00|21457.81|-21.94
7621544|26.50|1.40|1.60|3119.00|21470.34|-21.69
7627353|26.50|1.50|1.60|3101.00|21495.50|-21.62
7633161|26.50|1.40|1.60|3095.00|21503.91|-22.00
7638969|26.50|1.40|1.60|3081.00|21523.60|-22.37
7644777|26.50|1.40|1.60|3075.00|21532.05|-22.62
7650586|26.50|1.40|1.60|3053.00|21563.18|-22.25
7656394|26.50|1.40|1.60|3045.00|21574.54|-22.06
7662202|26.50|1.40|1.60|3034.00|21590.20|-22.00
7668013|26.50|1.40|1.60|3031.00|21594.49|-21.87
7673821|26.50|1.40|1.60|3023.00|21605.91|-22.19
7679629|26.50|1.40|1.60|3000.00|21638.91|-22.44
7685437|26.50|1.40|1.60|3000.00|21638.91|-22.44
7691244|26.40|1.40|1.60|2984.00|21661.99|-22.50
7697053|26.50|1.40|1.60|2961.00|21695.34|-22.25
7702861|26.50|1.40|1.60|2964.00|21690.97|-21.94
7708669|26.40|1.50|1.60|2956.00|21702.62|-21.94
7714478|26.50|1.40|1.60|2946.00|21717.20|-21.50
7720285|26.40|1.40|1.60|2935.00|21733.29|-21.06
7726095|26.50|1.40|1.60|2909.00|21771.51|-20.50
7731904|26.40|1.40|1.60|2907.00|21774.46|-20.19
7737711|26.50|1.40|1.60|2901.00|21783.33|-20.19
7743520|26.50|1.50|1.60|2882.00|21811.50|-19.81
7749329|26.40|1.50|1.60|2882.00|21811.50|-19.44
7755137|26.40|1.40|1.60|2865.00|21836.83|-19.44
7760946|26.40|1.50|1.60|2862.00|21841.32|-19.25
7766754|26.50|1.40|1.60|2848.00|21862.29|-19.19
7772562|26.40|1.50|1.60|2831.00|21887.87|-19.50
7778371|26.50|1.50|1.60|2826.00|21895.41|-19.50
7784180|26.50|1.50|1.60|2815.00|21912.06|-19.62
7789987|26.50|1.40|1.60|2810.00|21919.64|-19.75
7795796|26.50|1.50|1.60|2796.00|21940.93|-19.62
7801605|26.40|1.50|1.60|2785.00|21957.72|-19.81
7807413|26.40|1.40|1.60|2774.00|21974.55|-19.56
7813222|26.50|1.50|1.60|2769.00|21982.23|-19.69
7819030|26.50|1.50|1.60|2760.00|21996.07|-19.87
7824838|26.50|1.40|1.60|2752.00|22008.40|-20.00
7830647|26.50|1.50|1.60|2738.00|22030.05|-20.19
7836454|26.40|1.50|1.60|2727.00|22047.12|-19.87
7842264|26.50|1.50|1.60|2718.00|22061.13|-19.94
7848074|26.40|1.50|1.60|2713.00|22068.93|-20.00
7853881|26.40|1.50|1.60|2702.00|22086.14|-20.00
7859690|26.40|1.50|1.60|2693.00|22100.25|-19.87
7865498|26.50|1.50|1.60|2682.00|22117.56|-19.81
7871306|26.40|1.50|1.60|2685.00|22112.83|-19.81
7877115|26.40|1.50|1.60|2655.00|22160.28|-20.12
7882923|26.40|1.50|1.60|2658.00|22155.51|-20.31
7888732|26.40|1.50|1.60|2647.00|22173.01|-19.94
7894540|26.40|1.50|1.60|2641.00|22182.57|-19.69
7900348|26.40|1.50|1.60|2633.00|22195.35|-19.62
7906158|26.40|1.50|1.60|2630.00|22200.15|-19.81
7911966|26.40|1.50|1.60|2628.00|22203.35|-19.81
7917774|26.40|1.50|1.60|2614.00|22225.83|-19.87
7923584|26.40|1.50|1.60|2605.00|22240.33|-19.87
7929392|26.40|1.50|1.60|2603.00|22243.56|-20.19
7935200|26.40|1.50|1.60|2591.00|22262.97|-20.44
7941008|26.40|1.50|1.60|2580.00|22280.82|-20.37
7946815|26.40|1.50|1.60|2569.00|22298.74|-20.37
7952624|26.40|1.50|1.60|2564.00|22306.91|-20.56
7958432|26.40|1.50|1.60|2552.00|22326.56|-20.75
7964240|26.40|1.50|1.60|2541.00|22344.64|-20.56
7970053|26.40|1.60|1.60|2541.00|22344.64|-20.25
7975862|26.40|1.50|1.60|2519.00|22380.98|-20.06
